hunt_code,hunt_name,species,residency,tag,tag_category,reason,data_confidence
BI6529,"Book Cliffs, Little Creek/South",Bison,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.7%.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 80% is strong.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6529,"Book Cliffs, Little Creek/South",Bison,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6530,"Book Cliffs, Little Creek/South",Bison,Nonresident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Nonresident,LOW_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 5% is low.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Nonresident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Resident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Resident,LOW_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 5% is low.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Resident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
BI6530,"Book Cliffs, Little Creek/South",Bison,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,LIMITED
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 85.7% is strong.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 42.9%.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.5%.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 85.7% is strong.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 42.9%.,MEDIUM
BI6531,"Book Cliffs, Little Creek/South",Bison,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.4%.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6532,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 100%.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.3%.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 100%.,MEDIUM
BI6534,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 60%.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0.3%.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 60%.,MEDIUM
BI6535,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 66.7% is strong.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 650%.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 2.4%.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 66.7% is strong.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,PERMIT_INCREASE_WATCH,NEW_TREND,Permit count increased 650%.,MEDIUM
BI6536,"Book Cliffs, Bitter Creek",Bison,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
BI6537,"Book Cliffs, Little Creek/South",Bison,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
BI6537,"Book Cliffs, Little Creek/South",Bison,Nonresident,POINT_CREEP_WARNING,APPLICATION_ODDS,Guaranteed line moved by 1 point(s).,MEDIUM
BI6537,"Book Cliffs, Little Creek/South",Bison,Nonresident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
BI6537,"Book Cliffs, Little Creek/South",Bison,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 90.9% is strong.,MEDIUM
BI6537,"Book Cliffs, Little Creek/South",Bison,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
